Dates,t-4_t-3,t-3_t-2,t-2_t-1,t-1_t,2007 % change,3883 % change,1109 % change,1113 % change,16 % change,914 % change,388 % change,Volume,Volume_Indicator,Ticks,3333_TicksAvg,BB_LOWER,BB_SIGNAL,BB_WIDTH,BB_PERCENT,MOMENTUM,MOM_MA,MACD,MACD_SIGNAL,MACD_DIFF,RSI,DMI_PLUS,DMI_MINUS,ADX,ADXR,ADX_SIGNAL,FEAR_GREED,VMAVG,Y
5/11/2019 13:34,-1,0,0,0,0,-0.001785714,-0.001420455,0,0,0,-0.000798085,13000,0,12,1083.333333,20.250501,0,1.222076034,0.198792752,-0.15,-0.14,-0.026190617,-0.01567006,-0.010520558,38.82845132,14.43446613,40.01646578,38.37698185,42.65001174,1,-0.082282051,20.37200291,1
5/11/2019 13:35,0,0,0,1,-0.001718213,0,0.001422475,-0.000914913,0,0,0,56000,0,14,4000,20.25718791,0,1.180832724,0.3857139,-0.05,-0.13,-0.023462406,-0.017228529,-0.006233877,47.51249014,22.62290139,36.18697714,37.28321752,41.24151743,1,-0.052641026,20.37075475,0
5/11/2019 13:36,0,0,1,0,0,-0.001788909,0,0,0.000831255,0,0.000798722,13000,0,36,361.1111111,20.25718791,0,1.180832724,0.3857139,-0.05,-0.1,-0.02105754,-0.017994331,-0.003063209,47.51249014,20.50923607,32.80601563,36.26757921,39.93362986,1,-0.032692308,20.36957739,0
5/11/2019 13:37,0,1,0,0,0.00172117,0,0,0,0,0,0,3000,0,9,333.3333333,20.25718791,0,1.180832724,0.3857139,-0.05,-0.08,-0.018933414,-0.018182148,-0.000751266,47.51249014,20.50923607,32.80601563,35.32448649,38.71916282,1,-0.021666667,20.36850846,0
5/11/2019 13:38,1,0,0,0,0,0,0.001420455,0.000915751,-0.000830565,0,-0.000798085,0,0,3,0,20.25718791,0,1.180832724,0.3857139,-0.05,-0.08,-0.018933414,-0.018182148,-0.000751266,47.51249014,20.50923607,32.80601563,35.32448649,38.71916282,1,-0.021666667,20.36850846,0
5/11/2019 13:39,0,0,0,-1,0,0,0,0,0,0,0.000798722,265000,1,35,7571.428571,20.25,0,1.17820324,0.208333333,-0.05,-0.05,-0.021042051,-0.018754128,-0.002287923,40.35691858,18.50417746,39.37514753,35.37698436,38.05555684,1,-0.042,20.36423354,0
5/11/2019 13:40,0,0,-1,0,0,0.003584229,0,0,0,-0.001004016,-0.000798085,13000,0,13,1000,20.24470781,0,1.156952141,0.234702275,-0.05,-0.03,-0.022454322,-0.019494167,-0.002960155,40.35691858,16.74155953,35.62446253,35.42573237,36.66466817,1,-0.052769231,20.35978001,0
5/11/2019 13:41,0,-1,0,0,0,0,-0.00141844,0,0,-0.001005025,0,35000,0,18,1944.444444,20.24142183,0,1.115973146,0.257876001,-0.05,-0.03,-0.023304912,-0.020256316,-0.003048596,40.35691858,15.18395244,41.61385638,36.21913122,36.24526189,1,-0.054692308,20.35511717,0
5/11/2019 13:42,-1,0,0,-1,-0.001718213,0,0.001420455,0,-0.000831255,0,0,25000,0,15,1666.666667,20.23142183,0,1.11652167,0.081785819,-0.05,-0.04,-0.02769435,-0.021743923,-0.005950427,33.96758878,20.99606043,34.66693839,35.38634196,35.07105482,1,-0.094512821,20.345096,1
5/11/2019 13:43,0,0,-1,1,0,0.001785714,0,0,0,0.001006036,0,19000,0,7,2714.285714,20.2370437,0,1.012353013,0.548564293,0.05,-0.02,-0.022840555,-0.021963249,-0.000877306,50.75875934,17.79660507,29.38426538,34.61303765,34.80123792,1,-0.069205128,20.34570802,0
5/11/2019 13:44,0,-1,1,-1,0.00172117,0,-0.002836879,0,0,0,0.000798722,74000,0,24,3083.333333,20.24153297,0,0.894794314,0.321363844,0.05,-0.02,-0.022766037,-0.022123807,-0.00064223,44.64570582,16.44707777,27.15603881,33.89496937,34.55069365,1,-0.068487179,20.34095438,0
5/11/2019 13:45,-1,1,-1,0,0,0,-0.001422475,0,0,0,-0.000798085,6000,0,12,500,20.25083802,0,0.729761229,0.331450034,0.05,-0.01,-0.022448212,-0.022188688,-0.000259524,44.64570582,16.44707777,27.15603881,33.22819167,34.31804541,1,-0.059948718,20.33702276,0
5/11/2019 13:46,1,-1,0,0,0,0,0,0,0,-0.00201005,0,31000,0,4,7750,20.2536675,0,0.652878896,0.349244328,-0.05,-0.01,-0.021943383,-0.022139627,0.000196243,44.64570582,16.44707777,27.15603881,32.60904096,34.4218218,1,-0.059769231,20.33457926,0
5/11/2019 13:47,-1,0,0,-1,-0.001718213,-0.001782531,0.001424501,-0.000914913,0.000831947,0,0.000798722,41000,0,8,5125,20.24358572,0,0.703069498,0.044908973,-0.1,-0.02,-0.0252864,-0.022768981,-0.002517418,38.80823011,15.02413319,33.45824771,32.99570205,34.99897897,1,-0.075102564,20.32853184,1
5/11/2019 13:48,0,0,-1,1,0,-0.001785714,0,0,-0.000831255,0,0,8000,0,2,4000,20.25,0,0.59084195,0.416666667,-0.05,-0.04,-0.023628804,-0.022940946,-0.000687858,46.36106854,22.26667741,30.60658114,31.7655367,34.74030673,1,-0.058589744,20.32649182,0
5/11/2019 13:49,0,-1,1,-1,0,0,0,-0.000915751,0,-0.001007049,-0.000798085,123000,0,23,5347.826087,20.24211652,0,0.643934351,0.06028651,-0.05,-0.05,-0.026049447,-0.023562646,-0.002486801,40.92162212,20.39471203,28.03347788,30.6232403,34.50011107,1,-0.066615385,20.32284571,0
5/11/2019 13:50,-1,1,-1,0,0,0,0,0,0.000831947,0.001008065,0,8000,0,5,1600,20.23560456,0,0.658987226,0.107596576,-0.05,-0.06,-0.027649103,-0.024379938,-0.003269166,40.92162212,18.70152797,34.00819169,30.51011933,33.89666843,1,-0.066538462,20.31940209,0
5/11/2019 13:51,1,-1,0,0,0.00172117,0,0,0.001833181,0,0,0,7000,0,3,2333.333333,20.23060456,0,0.659149558,0.144968331,-0.05,-0.06,-0.028587305,-0.025221411,-0.003365894,40.92162212,17.16670523,31.2171606,30.40507844,33.33632882,1,-0.066717949,20.31579318,0
5/11/2019 13:52,-1,0,0,0,-0.001718213,0.001788909,0,-0.000914913,0,0.001007049,0.000798722,10000,0,17,588.2352941,20.225,0,0.68982508,0.178571429,-0.05,-0.04,-0.028996583,-0.025976446,-0.003020137,40.92162212,15.772678,28.68216212,30.30754047,32.81601348,1,-0.059410256,20.31271406,0
5/11/2019 13:53,0,0,0,0,0,-0.001785714,0,0,0,0,-0.000798085,17000,0,24,708.3333333,20.2198708,0,0.71582304,0.207417934,-0.1,-0.05,-0.028986796,-0.026578516,-0.002408281,40.92162212,14.50425418,26.37556981,30.21696949,32.79697692,1,-0.05274359,20.30945293,0
5/11/2019 13:54,0,0,0,0,0,0,0,0.000915751,0,0,0,4000,0,5,800,20.21516685,0,0.737635759,0.232738758,-0.05,-0.05,-0.028648795,-0.026992572,-0.001656224,40.92162212,14.50425418,26.37556981,30.13286787,32.77930012,1,-0.046666667,20.30636138,0
5/11/2019 13:55,0,0,0,0,0.00172117,0.001788909,0,-0.000914913,0,0,0,10000,0,12,833.3333333,20.21085145,0,0.755623399,0.255376973,-0.05,-0.05,-0.028057497,-0.027205557,-0.000851941,40.92162212,14.50425418,26.37556981,30.05477351,33.13695236,1,-0.041025641,20.30391905,0
5/11/2019 13:56,0,0,0,-1,-0.001718213,0.001785714,0,0,0,0,0,65000,0,4,16250,20.2,0,0.788954635,0.255376973,-0.1,-0.06,-0.03126309,-0.028017063,-0.003246027,34.18386677,13.180396,33.09555022,30.98197897,33.18416047,1,-0.058897436,20.29851526,1
5/11/2019 13:57,0,0,-1,1,0,0,0.001422475,0.000915751,0,0,0,10000,0,7,1428.571429,20.20083802,0,0.731560887,0.331450034,-0.1,-0.06,-0.029429716,-0.028299594,-0.001130122,44.09644264,12.00078108,30.13357511,31.84295547,33.22799656,1,-0.044589744,20.29441572,0
5/11/2019 13:58,0,-1,1,-1,0,0,0,0,0,0,0,83000,0,18,4611.111111,20.1948708,0,0.716706009,0.035310836,-0.1,-0.06,-0.031646534,-0.028968982,-0.002677552,37.9423617,10.94580151,27.48455536,32.64243364,33.2687015,1,-0.054435897,20.28484197,0
5/11/2019 13:59,-1,1,-1,0,0,-0.001782531,0,-0.000914913,0,0,0,18000,0,6,3000,20.18585145,0,0.756555692,0.092294954,-0.05,-0.06,-0.033022714,-0.029779728,-0.003242985,37.9423617,9.999165589,33.75597593,34.18903838,33.70861503,1,-0.05574359,20.27762269,0
5/11/2019 14:00,1,-1,0,0,0,0.001785714,0,0,0,-0.001006036,0,5000,0,5,1000,20.1782851,0,0.7820797,0.137063218,-0.05,-0.06,-0.03372459,-0.030568701,-0.003155889,37.9423617,9.999165589,33.75597593,35.62517136,34.11710616,1,-0.056846154,20.2703572,0
5/11/2019 14:01,-1,0,0,0,0,0,0,0,0,0.001007049,0,0,0,10,0,20.1782851,0,0.7820797,0.137063218,-0.05,-0.06,-0.03372459,-0.030568701,-0.003155889,37.9423617,9.999165589,33.75597593,35.62517136,34.11710616,1,-0.056846154,20.2703572,0
5/11/2019 14:02,0,0,0,0,0,0,0,0.000915751,0.000831255,0,0.000798722,15000,0,4,3750,20.17203262,0,0.794641498,0.173780873,-0.05,-0.05,-0.033890167,-0.031232994,-0.002657173,37.9423617,9.087664744,39.7946282,37.56752863,35.28161534,1,-0.050076923,20.26047905,0
5/11/2019 14:03,0,0,0,-1,0.00172117,0,0,0,0,0,-0.000798085,17000,0,8,2125,20.15544024,1,0.909344494,-0.02954731,-0.1,-0.07,-0.037622283,-0.032510852,-0.005111432,31.94568556,8.27528181,36.23722619,39.3711461,35.5683414,1,-0.066923077,20.2462604,1
5/11/2019 14:04,0,0,-1,1,-0.001718213,0,0,0,0.000830565,0,0,11000,0,3,3666.666667,20.15875962,0,0.802770593,0.253817018,-0.05,-0.06,-0.036128959,-0.033234473,-0.002894485,41.84408181,7.548576646,33.05500472,41.04593376,35.83458703,1,-0.05174359,20.23904378,0
5/11/2019 14:05,0,-1,1,-1,0.00172117,0,0,-0.000914913,0,0,0.000798722,58000,0,8,7250,20.14720639,0,0.843134665,0.016376435,-0.1,-0.07,-0.038535853,-0.034294749,-0.004241104,36.17737315,6.896376213,30.19903738,42.60109372,36.55560653,1,-0.060948718,20.22746808,1
5/11/2019 14:06,-1,1,-1,1,-0.001718213,0,0,0,-0.000829876,0,0,8000,0,2,4000,20.14703262,0,0.795623628,0.329123314,-0.05,-0.07,-0.035993837,-0.034634567,-0.00135927,44.3006565,6.309315593,27.62831545,44.04517082,37.22512463,1,-0.03874359,20.22425432,0
5/11/2019 14:07,1,-1,1,0,0,0,0,0.000915751,0,0,-0.000798085,15000,0,13,1153.846154,20.14850676,0,0.731791252,0.34795909,-0.05,-0.06,-0.033592043,-0.034426062,0.000834019,44.3006565,5.779486346,33.70577894,45.95093418,38.12923732,1,-0.026051282,20.22170034,0
5/11/2019 14:08,-1,1,0,-1,0,0.001782531,0,0,0,0,0,17000,0,9,1888.888889,20.1382851,0,0.783627032,0.073943778,-0.1,-0.06,-0.035316084,-0.034604066,-0.000712018,38.60241594,5.300164007,30.91038644,47.72057159,38.96877054,1,-0.037564103,20.21415029,0
5/11/2019 14:09,1,0,-1,0,0,-0.001779359,0,0,0.000830565,0,0.000798722,549000,1,23,23869.56522,20.13516685,0,0.740555643,0.099108137,-0.05,-0.06,-0.036264366,-0.034936126,-0.00132824,38.60241594,5.300164007,30.91038644,49.36380632,39.7483371,1,-0.048179487,20.20739527,1
5/11/2019 14:10,0,-1,0,1,0.00172117,0,0,0,0,0,0,7000,0,8,875,20.1348708,0,0.718834049,0.448367871,-0.05,-0.04,-0.032605449,-0.034469991,0.001864542,46.5725309,13.60963023,28.19814508,48.33026747,39.19252049,1,-0.027230769,20.20701071,0
5/11/2019 14:11,-1,0,1,-1,-0.001718213,-0.001782531,0,0,0,0,0,52000,0,11,4727.272727,20.12850676,0,0.732515708,0.145237876,-0.05,-0.04,-0.033355808,-0.034247154,0.000891346,40.86037174,12.43462135,34.39727141,48.22787556,39.60492727,1,-0.031051282,20.20371676,0
5/11/2019 14:12,0,1,-1,0,0.00172117,0,0,0,0,0,0.000798085,27000,0,19,1421.052632,20.12350676,0,0.732697046,0.179024745,-0.05,-0.05,-0.033563573,-0.034110438,0.000546865,40.86037174,11.3768283,31.47115137,48.13279736,39.98787641,1,-0.034666667,20.20064416,0
5/11/2019 14:13,1,-1,0,0,-0.001718213,0,0,0,0.000829876,0.001006036,-0.000797448,127000,0,11,11545.45455,20.1198708,0,0.719368035,0.207417934,-0.05,-0.03,-0.033343861,-0.033957123,0.000613262,40.86037174,11.3768283,31.47115137,48.04451046,40.34347205,1,-0.038076923,20.19801067,0
5/11/2019 14:14,-1,0,0,0,0.00172117,0,0,0.000914913,-0.000829187,0,0.000798085,55000,0,22,2500,20.1176788,0,0.691727061,0.231456922,-0.05,-0.03,-0.032791735,-0.033724045,0.00093231,40.86037174,19.33515586,28.64505379,45.99873262,40.0938855,1,-0.033538462,20.19551411,0
5/11/2019 14:15,0,0,0,0,-0.001718213,0,0,-0.000914077,0,0,-0.000797448,13000,0,5,2600,20.11711652,0,0.647922548,0.251466288,-0.05,-0.03,-0.031985463,-0.033376329,0.001390866,40.86037174,19.33515586,28.64505379,44.09908178,39.86212657,1,-0.029410256,20.19314738,0
5/11/2019 14:16,0,0,0,0,0,0,-0.001420455,0,0,-0.003015075,0,10000,0,8,1250,20.11855087,0,0.584305594,0.266748044,-0.05,-0.03,-0.030989261,-0.032898915,0.001909654,40.86037174,19.33515586,28.64505379,42.33512028,39.95132446,1,-0.025641026,20.19146463,0
5/11/2019 14:17,0,0,0,0,0.00172117,0,0.001422475,0,0,-0.001008065,0,6000,0,12,500,20.1158392,0,0.586476311,0.288711436,-0.05,-0.03,-0.029855607,-0.032290254,0.002434646,40.86037174,19.33515586,28.64505379,40.69715603,40.03415107,1,-0.022205128,20.18952408,0
5/11/2019 14:18,0,0,0,-1,-0.001718213,0.001785714,-0.001420455,-0.000914913,0,0,0,13000,0,5,2600,20.11027238,1,0.567523151,-0.089750238,-0.05,-0.04,-0.032615786,-0.03235536,-0.000260426,33.87962557,17.25143953,36.33485302,40.33396565,40.6899497,1,-0.042153846,20.18486883,1
5/11/2019 14:19,0,0,-1,1,0.00172117,0,0.001422475,0.000915751,0,0.001009082,0,15000,0,13,1153.846154,20.10932236,0,0.552220616,0.365296023,-0.05,-0.03,-0.030418026,-0.031967893,0.001549868,44.15441762,15.45747388,32.55641598,39.99671745,41.29890558,1,-0.029794872,20.18285419,0
5/11/2019 14:20,0,-1,1,-1,0,0,0,-0.000914913,0,0,0.000798085,8000,0,14,571.4285714,20.1,0,0.595238095,2.96E-14,-0.1,-0.05,-0.032338093,-0.032041933,-0.00029616,37.82453049,13.90074964,39.34866824,40.55338341,42.29927712,1,-0.041512821,20.17806706,0
5/11/2019 14:21,-1,1,-1,0,-0.001718213,-0.001782531,0,0,0,-0.001008065,-0.000797448,219000,1,34,6441.176471,20.09255002,0,0.619697147,0.059647577,-0.05,-0.05,-0.033473894,-0.032328325,-0.001145569,37.82453049,12.54062974,35.49859482,41.07028752,43.51061085,1,-0.044666667,20.17400757,0
5/11/2019 14:22,1,-1,0,0,-0.00172117,0,-0.001420455,0,0,0.001009082,0.000798085,150000,0,18,8333.333333,20.08675445,0,0.627747426,0.104715292,-0.05,-0.05,-0.033982298,-0.03265912,-0.001323178,37.82453049,11.34517072,41.64731208,42.22112141,44.9708465,1,-0.047615385,20.16881224,0
5/11/2019 14:23,-1,0,0,0,0,0,0.001422475,0.000915751,-0.000829876,0,-0.000797448,35000,0,6,5833.333333,20.08060456,0,0.664056988,0.144968331,-0.05,-0.05,-0.033993358,-0.032925968,-0.00106739,37.82453049,10.28891382,37.76986837,43.28975288,46.3267796,1,-0.042615385,20.16398162,0
5/11/2019 14:24,0,0,0,0,0,0,0,0,0.000830565,0,0,20000,0,16,1250,20.07711652,0,0.649209226,0.174994377,-0.05,-0.06,-0.033614634,-0.033063701,-0.000550933,37.82453049,9.351317272,34.32801835,44.28205352,46.3061605,1,-0.038025641,20.15843655,0
5/11/2019 14:25,0,0,0,0,0,0.001785714,0,-0.000914913,0.000829876,-0.001008065,0,113000,0,5,22600,20.0721767,0,0.67351837,0.205116088,-0.05,-0.05,-0.03293484,-0.033037929,0.000103089,37.82453049,9.351317272,34.32801835,45.20347556,46.71567556,1,-0.033794872,20.15273898,0
5/11/2019 14:26,0,0,0,0,0,-0.001782531,0,0,0,0.001009082,0,21000,0,15,1400,20.07096876,0,0.636019294,0.226695917,-0.05,-0.05,-0.032026912,-0.032835725,0.000808813,37.82453049,18.01586062,31.04681675,43.87178548,46.00229142,1,-0.029897436,20.14686235,0
5/11/2019 14:27,0,0,0,0,0,0,0,0,-0.000829187,0,0,24000,0,1,24000,20.07169048,0,0.579329547,0.242752122,-0.05,-0.05,-0.030950594,-0.032458699,0.001508105,37.82453049,18.01586062,31.04681675,42.63521613,45.33986329,1,-0.026307692,20.14077025,0
5/11/2019 14:28,0,0,0,0,0,0,0,0,0,0,0,8000,0,5,1600,20.06855087,0,0.585757105,0.266748044,-0.05,-0.04,-0.029754611,-0.031917881,0.00216327,37.82453049,16.21801929,37.92780265,42.45377424,44.22625343,1,-0.023025641,20.13547011,0
5/11/2019 14:29,0,0,0,0,0,0.001785714,-0.001420455,0,0,0,0,44000,0,5,8800,20.0658392,0,0.587933395,0.288711436,-0.05,-0.04,-0.028478504,-0.031230006,0.002751502,37.82453049,14.64422677,34.24729821,42.28529248,43.19218713,1,-0.019974359,20.12993678,1
5/11/2019 14:30,0,0,0,1,0,0,0,0.000915751,-0.000829876,0,0,24000,0,11,2181.818182,20.07275063,0,0.49446512,0.776385399,0.05,-0.02,-0.023165559,-0.029617117,0.006451557,52.20189586,22.72029203,31.00693842,40.36659661,41.35085844,1,0.005897436,20.13275365,0
5/11/2019 14:31,0,0,1,-1,-0.001724138,-0.001782531,0,0,0,0,0,73000,0,17,4294.117647,20.07101021,0,0.486976092,0.295875855,0.05,-0.01,-0.022727605,-0.028239214,0.00551161,41.79407829,20.6192951,28.13965651,38.58495044,39.64105324,1,-0.001051282,20.13045435,0
5/11/2019 14:32,0,1,-1,0,0,0,0,0,0,-0.001008065,-0.000798085,104000,0,14,7428.571429,20.06980304,0,0.474183771,0.316550154,0.05,-0.01,-0.022125474,-0.027016466,0.004890992,41.79407829,18.75187946,25.59114869,36.93056472,38.63226518,1,-0.007564103,20.12831645,0
5/11/2019 14:33,1,-1,0,0,-0.001727116,0,-0.001422475,-0.000914913,0,0.001009082,0,114000,0,38,3000,20.06917424,0,0.455637653,0.336336582,0,-0.01,-0.021401577,-0.025893488,0.004491911,41.79407829,17.08548024,32.20354463,36.4835439,38.24013067,1,-0.013692308,20.12610777,0
5/11/2019 14:34,-1,0,0,-1,0,0,0,0,0,0,-0.000798722,204000,1,32,6375,20.0590098,1,0.507112831,-0.088348405,-0.05,-7.11E-16,-0.024579133,-0.025630617,0.001051485,33.46160064,15.5931881,29.39079978,36.06845313,38.31091827,1,-0.034794872,20.12017136,0
5/11/2019 14:35,0,0,-1,0,0,0,0,0,0,0,0,29000,0,19,1526.315789,20.05114835,1,0.535704035,-0.01066218,-0.05,-0.02,-0.026788566,-0.025862207,-0.000926359,33.46160064,15.5931881,29.39079978,35.68301171,38.37664962,1,-0.046538462,20.11104908,0
5/11/2019 14:36,0,-1,0,-1,0,0,0,0,0,-0.001008065,0,8000,0,2,4000,20.03060456,1,0.665709076,-0.228749215,-0.1,-0.04,-0.032202925,-0.027130351,-0.005072575,27.17755706,14.15893255,35.88540736,36.23525729,39.22818935,1,-0.07274359,20.09805634,0
5/11/2019 14:37,-1,0,-1,0,0,0,0,0,0,0,-0.001598721,19000,0,5,3800,20.01516685,1,0.744979072,-0.101337794,-0.1,-0.06,-0.03607796,-0.028919872,-0.007158087,27.17755706,12.88282464,32.65114856,36.74805675,40.01890481,1,-0.081435897,20.08494481,1
5/11/2019 14:38,0,-1,0,1,0.001730104,0,0,0.000915751,0,0,0,8000,0,3,2666.666667,20.01085145,0,0.763146719,0.255376973,-0.05,-0.07,-0.034714206,-0.030078739,-0.004635467,40.20173761,11.74304165,29.76240134,37.22422768,40.7531406,1,-0.058538462,20.08085627,0
5/11/2019 14:39,-1,0,1,0,-0.001727116,-0.003571429,0,-0.000914913,0,0.001009082,0.000800641,51000,0,5,10200,20.0098708,0,0.723308306,0.276260773,-0.05,-0.07,-0.033250135,-0.030713018,-0.002537117,40.20173761,10.72151023,27.17335935,37.6663864,41.43493098,1,-0.037307692,20.07776182,0
5/11/2019 14:40,0,1,0,0,0,0,0,0,-0.000830565,0,-0.0008,2000,0,3,666.6666667,20.00651531,0,0.731919246,0.295875855,-0.1,-0.08,-0.031724152,-0.030915245,-0.000808907,40.20173761,10.72151023,27.17335935,38.07696235,40.97437392,1,-0.025384615,20.07451369,0
5/11/2019 14:41,1,0,0,0,0,0.001792115,0,0,0.000831255,0,0,13000,0,5,2600,20.00350676,0,0.737076259,0.314172221,-0.05,-0.07,-0.030167052,-0.030765607,0.000598554,40.20173761,10.72151023,27.17335935,38.45821146,40.54671379,1,-0.022102564,20.07164559,0
5/11/2019 14:42,0,0,0,0,0,0,0,0.000915751,-0.000830565,-0.001008065,0.000800641,3000,0,3,1000,20.00083802,0,0.738849164,0.331450034,-0.05,-0.06,-0.028603318,-0.030333149,0.001729831,40.20173761,10.72151023,27.17335935,38.81222848,40.63300136,1,-0.019128205,20.06911305,0
5/11/2019 14:43,0,0,0,0,0,0,0.001424501,0,0,0,-0.0008,54000,0,7,7714.285714,19.99850676,0,0.737259862,0.34795909,-0.05,-0.06,-0.027052207,-0.029676961,0.002624754,40.20173761,9.598431677,34.80195241,40.09451182,41.18990215,1,-0.016461538,20.0646406,0
5/11/2019 14:44,0,0,0,0,0,0,0,0,0,-0.001009082,0.000800641,6000,0,8,750,19.99651531,0,0.732283929,0.363917237,-0.05,-0.05,-0.025528661,-0.028847301,0.003318639,40.20173761,9.598431677,34.80195241,41.2852035,40.82590005,1,-0.014025641,20.0612147,0
5/11/2019 14:45,0,0,0,0,0,0,0,0,0,0,-0.0008,25000,0,4,6250,19.9948708,0,0.723848962,0.379525032,-0.05,-0.03,-0.024044075,-0.027886656,0.00384258,40.20173761,8.558678511,41.86455166,43.05430588,40.81962816,1,-0.011846154,20.05859046,0
5/11/2019 14:46,0,0,0,0,0,0,0,-0.000914913,0.000831255,0,-0.000800641,25000,0,11,2272.727273,19.99358572,0,0.711829397,0.394978994,0.05,-0.01,-0.022606932,-0.026830711,0.004223779,40.20173761,8.558678511,41.86455166,44.69704382,40.81380427,1,-0.009871795,20.05658029,0
5/11/2019 14:47,0,0,0,-1,-0.001730104,0,0,0,0,0,0,31000,0,6,5166.666667,19.98516685,0,0.746093198,0.099108137,0.05,-0.01,-0.02521194,-0.026506957,0.001295017,29.81317354,7.603444611,48.35304763,46.7060926,41.59481825,1,-0.031153846,20.04863642,0
5/11/2019 14:48,0,0,-1,0,0,0,0,0,-0.000830565,-0.001010101,0.000801282,23000,0,6,3833.333333,19.97818854,0,0.766008053,0.141980495,-0.05,-0.01,-0.026965585,-0.026598682,-0.000366902,29.81317354,6.787605889,43.16483484,48.5716379,42.32004552,1,-0.043051282,20.04294596,1
5/11/2019 14:49,0,-1,0,1,0,0,-0.001422475,0,0,0,0,13000,0,10,1300,19.97850676,0,0.737995192,0.483106566,-0.05,0,-0.024043619,-0.02608767,0.002044051,45.99747993,6.084525003,38.69368981,50.30392996,42.99347084,1,-0.023179487,20.04358788,0
5/11/2019 14:50,-1,0,1,0,0.003466205,0,-0.001424501,0,0,0,-0.000800641,33000,0,6,5500,19.98855087,0,0.588094581,0.521204723,-0.05,0,-0.021480328,-0.025166201,0.003685873,45.99747993,5.473905524,34.81054023,51.91248687,44.07387208,1,-0.004820513,20.04408802,0
5/11/2019 14:51,0,1,0,0,-0.001727116,0,0.001426534,0.000915751,0,0,0.001602564,16000,0,6,2666.666667,19.99114835,0,0.537307539,0.546423835,0,-0.01,-0.019227262,-0.023978413,0.004751151,45.99747993,5.473905524,34.81054023,53.40614687,45.07710181,1,0.004384615,20.04444668,0
5/11/2019 14:52,1,0,0,-1,0,0,-0.001424501,0,0,0,0,64000,0,5,12800,19.9890098,0,0.508884183,0.10776773,-0.05,-0.02,-0.021231529,-0.023429037,0.002197508,35.71232825,4.903222514,41.60687915,55.22824004,46.22623386,1,-0.017974359,20.04167321,1
5/11/2019 14:53,0,0,-1,1,0.001730104,-0.001788909,0.001426534,0,0.000831255,0,-0.0008,110000,0,15,7333.333333,19.99419873,0,0.432202323,0.644337567,-0.05,-0.01,-0.018571265,-0.022457482,0.003886217,48.18864277,4.408283339,37.40701378,56.9201837,47.29328505,1,-0.007871795,20.04203404,0
5/11/2019 14:54,0,-1,1,0,0,0.001792115,0,0,0,0,0.000800641,32000,0,6,5333.333333,19.99419873,0,0.432202323,0.644337567,-0.05,-0.01,-0.016275374,-0.021221061,0.004945686,48.18864277,4.408283339,37.40701378,58.49127425,48.2841183,1,0.001384615,20.04218198,0
5/11/2019 14:55,-1,1,0,0,0,-0.001788909,0,0,0.000830565,0.001011122,0,10000,0,6,1666.666667,19.99419873,0,0.432202323,0.644337567,0,-0.01,-0.014291125,-0.019835073,0.005543949,48.18864277,3.946296783,43.9667369,60.27955833,49.36888489,1,0.009820513,20.04235137,0
5/11/2019 14:56,1,0,0,0,0,-0.001792115,0,0,-0.000829876,0,-0.0008,7000,0,4,1750,20,0,0.399201597,0.625,0,-0.01,-0.012573652,-0.018382789,0.005809137,48.18864277,3.946296783,43.9667369,61.94010784,50.37616816,1,0.009692308,20.04251709,1
5/11/2019 14:57,0,0,0,1,0,0.001795332,0,0,-0.00166113,-0.001010101,0,267000,1,30,8900,19.98855087,0,0.588094581,1.369393653,0.15,0.03,-0.003107556,-0.015327743,0.012220187,65.95990054,22.72961359,35.36903457,59.06975038,49.5821311,1,0.055512821,20.04531164,0
5/11/2019 14:58,0,0,1,0,0,0.001792115,0,0,0.001663894,0,0.000800641,10000,0,36,277.7777778,19.97850676,0,0.737995192,1.158843944,0.15,0.06,0.004344315,-0.011393331,0.015737646,65.95990054,22.72961359,35.36903457,56.40441845,48.84481098,1,0.082076923,20.05114428,1
5/11/2019 14:59,0,1,0,1,0,0,0,0.000914913,0,0,0.0008,28000,0,21,1333.333333,19.96202041,0,0.976865301,1.214434508,0.15,0.09,0.014121771,-0.006290311,0.020412082,71.60719972,30.59936454,31.7668073,52.50923975,47.78177282,1,0.113871795,20.0608199,0
5/11/2019 15:00,1,0,1,-1,0,0,0,-0.000914077,0,0,-0.000799361,45000,0,18,2500,19.95964346,0,1.05015238,0.903392148,0.1,0.11,0.017632636,-0.001505721,0.019138357,60.7529029,27.57491232,28.62696461,48.8922881,46.79466596,1,0.096615385,20.06876967,0
5/11/2019 15:01,0,1,-1,0,0,0.001788909,0,0,-0.000830565,0,-0.0008,4000,0,2,2000,19.95864471,0,1.109669031,0.859210604,0.1,0.13,0.020182371,0.002831897,0.017350474,60.7529029,27.57491232,28.62696461,45.53369014,46.11989137,1,0.080333333,20.07510564,0
5/11/2019 15:02,1,-1,0,0,-0.001727116,0,0,0.000914913,0,-0.001011122,0,29000,0,10,2900,19.9588105,0,1.157554176,0.822748612,0.15,0.13,0.021950029,0.006655523,0.015294505,60.7529029,24.73904084,35.96714227,43.60241313,46.08702551,1,0.065102564,20.08192102,1
5/11/2019 15:03,-1,0,0,1,0.001730104,0,0,0.001828154,0,0,0.000800641,24000,0,9,2666.666667,19.95492649,0,1.270494293,0.960518808,0.15,0.13,0.027073407,0.0107391,0.016334307,67.00042015,32.24332349,32.38085258,40.50315602,45.40354299,1,0.081717949,20.09573626,1
