Dates,t-4_t-3,t-3_t-2,t-2_t-1,t-1_t,2007 % change,3883 % change,1109 % change,1113 % change,16 % change,914 % change,388 % change,Volume,Volume_Indicator,Ticks,3333_TicksAvg,BB_LOWER,BB_SIGNAL,BB_WIDTH,BB_PERCENT,MOMENTUM,MOM_MA,MACD,MACD_SIGNAL,MACD_DIFF,RSI,DMI_PLUS,DMI_MINUS,ADX,ADXR,ADX_SIGNAL,FEAR_GREED,VMAVG,Y
6/11/2019 9:40,0,0,-1,0,-0.00172117,0,-0.001440922,0.001826484,0.004152824,0.005045409,0.000808407,47000,0,24,1958.333333,20.09731494,0,1.336315911,0.194862727,-0.1,-0.13,-0.024791528,-0.014483535,-0.010307993,39.53201236,18.05098664,35.49521984,24.22206289,20.98071646,0,-0.097,20.2224029,0
6/11/2019 9:41,0,-1,0,-1,0,0.00177305,0,0.001823154,-0.00248139,-0.001004016,0.000807754,39000,0,10,3900,20.07940912,0,1.41516509,0.071950358,-0.1,-0.14,-0.030811934,-0.017749215,-0.013062719,34.63802906,15.52749816,37.5229564,25.45344372,21.28853883,0,-0.140615385,20.21419808,0
6/11/2019 9:42,-1,0,-1,0,0,0.008849558,-0.001443001,0,0,-0.001005025,0,8000,0,23,347.826087,20.06493854,0,1.509202058,0.114909304,-0.05,-0.13,-0.035177643,-0.021234901,-0.013942742,34.63802906,14.44048023,34.89612459,26.59686878,22.7691591,0,-0.157435897,20.2041772,1
6/11/2019 9:43,0,-1,0,1,0,0,0.001445087,0,0,0,0,25000,0,17,1470.588235,20.05798463,0,1.528909055,0.297754749,-0.05,-0.09,-0.034208581,-0.023829637,-0.010378944,42.84424421,13.42811992,32.44970652,27.65862061,22.69850805,0,-0.134102564,20.19783847,1
6/11/2019 9:44,-1,0,1,1,0.001724138,0.001754386,0.004329004,0.000909918,0.000829187,0.004024145,0.000807103,121000,0,30,4033.333333,20.05637709,0,1.520266353,0.467452772,-0.05,-0.05,-0.029070899,-0.024877889,-0.00419301,49.65173348,19.50534347,30.17178301,27.21668563,22.62283839,0,-0.081487179,20.19810943,1
6/11/2019 9:45,0,1,1,1,0.00172117,0,0.001436782,0.000909091,0.001657001,-0.001002004,0,3000,0,23,130.4347826,20.05637709,0,1.520266353,0.79292505,0.1,-0.01,-0.01673715,-0.023249741,0.006512591,59.9307749,30.07742397,26.20905389,25.76353991,22.03118495,0,-0.001948718,20.20828219,0
6/11/2019 9:46,1,1,1,0,0,-0.001751313,0,-0.000908265,0.00082713,0,0,1000,0,35,28.57142857,20.0547819,0,1.560599658,0.777393648,0.1,0.03,-0.006883219,-0.019976437,0.013093218,59.9307749,30.07742397,26.20905389,24.4141903,21.81563005,0,0.040692308,20.21686697,0
6/11/2019 9:47,1,1,0,0,0.003436426,0.003508772,0,0,0.000826446,-0.001003009,0,28000,0,11,2545.454545,20.0547819,0,1.560599658,0.777393648,0.1,0.06,0.000915538,-0.015798042,0.01671358,59.9307749,30.07742397,26.20905389,23.16122282,21.61547193,0,0.056692308,20.22516697,0
6/11/2019 9:48,1,0,0,0,0,0,-0.00143472,0,0,0.001004016,0,18000,0,2,9000,20.06866557,0,1.374088173,0.833130613,0.1,0.08,0.007015242,-0.011235385,0.018250627,59.9307749,30.07742397,26.20905389,21.99775301,21.42961082,0,0.055769231,20.23317197,0
6/11/2019 9:49,0,0,0,0,0.001712329,0.003496503,0,0,0.000825764,-0.001003009,-0.000806452,9000,0,3,3000,20.075,0,1.286810195,0.865384615,0.15,0.11,0.011714267,-0.006645455,0.018359722,59.9307749,30.07742397,26.20905389,20.91738818,21.2570255,0,0.054564103,20.24012209,0
6/11/2019 9:50,0,0,0,0,-0.001709402,0,0,-0.001818182,-0.000825083,-0.002008032,-0.000807103,2000,0,9,222.2222222,20.07231494,0,1.337969153,0.842123609,0.15,0.12,0.015262343,-0.002263895,0.017526238,59.9307749,30.07742397,26.20905389,19.91419228,21.43735464,0,0.053076923,20.24555682,0
6/11/2019 9:51,0,0,0,0,0,-0.006968641,-0.004310345,0.000910747,-0.003303055,0.001006036,0.000807754,12000,0,48,250,20.07152128,0,1.394965707,0.81033052,0.2,0.14,0.017868245,0.001762533,0.016105712,59.9307749,27.28258359,33.06582181,19.17625595,21.04935389,0,0.051205128,20.25159639,0
6/11/2019 9:52,0,0,0,0,0,-0.001754386,0,0,0.0008285,0.00201005,0.000807103,17000,0,30,566.6666667,20.07717143,0,1.412745485,0.780056017,0.2,0.16,0.019706279,0.005351282,0.014354997,59.9307749,24.80078527,30.05794315,18.49102936,20.68906748,0,0.048974359,20.25763716,0
6/11/2019 9:53,0,0,0,0,-0.001712329,-0.005272408,0,0,0.000827815,0,0,19000,0,19,1000,20.08440912,0,1.414815278,0.753335502,0.15,0.17,0.020921762,0.008465378,0.012456384,59.9307749,22.58798059,27.37607817,17.85474753,20.7170266,0,0.046333333,20.26367931,0
6/11/2019 9:54,0,0,0,0,-0.001715266,0.001766784,0,-0.000909918,0,0,0,10000,0,34,294.1176471,20.08664048,0,1.441833896,0.73138702,0.1,0.16,0.021635638,0.01109943,0.010536208,59.9307749,22.58798059,27.37607817,17.2639144,20.74298865,0,0.043102564,20.26799628,0
6/11/2019 9:55,0,0,0,-1,-0.003436426,0,0,-0.001821494,-0.00082713,0,-0.000806452,54000,0,11,4909.090909,20.08974161,0,1.435714262,0.551632129,-0.05,0.12,0.017959779,0.0124715,0.005488279,49.3589323,20.46981047,34.18632935,17.82335092,21.63839732,0,0.016230769,20.26581273,0
6/11/2019 9:56,0,0,-1,0,0,0,-0.001443001,0,0,-0.001003009,0,15000,0,6,2500,20.09301817,0,1.427862461,0.543258034,-0.05,0.07,0.014875162,0.012952232,0.00192293,49.3589323,18.59222592,40.22305995,19.17722385,22.88704631,0,-0.001384615,20.26416821,0
6/11/2019 9:57,0,-1,0,0,0,0,0,0.001824818,0,-0.001004016,-0.000807103,0,0,1,0,20.09301817,0,1.427862461,0.543258034,-0.05,0.07,0.014875162,0.012952232,0.00192293,49.3589323,18.59222592,40.22305995,19.17722385,22.88704631,0,-0.001384615,20.26416821,0
6/11/2019 9:58,-1,0,0,0,-0.001724138,-0.001763668,-0.001445087,0,-0.000827815,0.001005025,0,19000,0,10,1900,20.096473,0,1.418250997,0.534836651,-0.05,0.02,0.012288923,0.01281957,-0.000530648,49.3589323,18.59222592,40.22305995,20.43439157,24.04650609,0,-0.010153846,20.26258947,0
6/11/2019 9:59,0,0,0,0,0.003454231,-0.001766784,0,-0.001821494,-0.0008285,0.001004016,0,3000,0,3,1000,20.10010969,0,1.40684509,0.526336062,-0.05,-0.02,0.010122622,0.012280181,-0.002157559,49.3589323,18.59222592,40.22305995,21.60176159,24.40922361,0,-0.010538462,20.26109312,0
6/11/2019 10:00,0,0,0,-1,0,0.003539823,0,0,0.000829187,0,0.000807754,4000,0,5,800,20.10752273,0,1.358135548,0.336336582,-0.1,-0.06,0.004321416,0.010688428,-0.006367012,39.89347859,16.68119824,46.36731546,23.4219617,24.5927508,0,-0.033871795,20.2542856,1
6/11/2019 10:01,0,0,-1,1,0,0,0,0.001824818,0.0008285,0,0,62000,0,14,4428.571429,20.11961595,0,1.287743685,0.5,-0.05,-0.06,0.003715669,0.009293876,-0.005578207,50.18187601,15.01872958,41.74629196,25.11214751,24.76316891,0,-0.024512821,20.2538399,0
6/11/2019 10:02,0,-1,1,0,0.003442341,-0.001763668,0,-0.001821494,-0.000827815,0,0,13000,0,10,1300,20.1467074,0,1.093842765,0.466152974,-0.05,-0.06,0.003198736,0.008074848,-0.004876111,50.18187601,13.56304249,37.70004171,26.68160577,24.92141429,0,-0.015820513,20.25348048,0
6/11/2019 10:03,-1,1,0,0,-0.005145798,0.001766784,0,0.000912409,0,-0.001003009,0,28000,0,6,4666.666667,20.1807385,0,0.831596326,0.410991376,-0.05,-0.06,0.00275728,0.007011334,-0.004254054,50.18187601,13.56304249,37.70004171,28.13895986,25.06835643,0,-0.007794872,20.25305387,0
6/11/2019 10:04,1,0,0,0,0.001724138,-0.001763668,-0.001447178,-0.000911577,0,0,0.000807103,25000,0,22,1136.363636,20.2036675,0,0.654489352,0.349244328,-0.05,-0.06,0.002379987,0.006085065,-0.003705078,50.18187601,12.19248735,43.99549704,30.17196891,25.54467855,0,-0.008102564,20.25282418,0
6/11/2019 10:05,0,0,0,0,0,-0.001766784,0,0,-0.0008285,0,0,14000,0,13,1076.923077,20.21355087,0,0.58156745,0.309157491,-0.05,-0.05,0.002057265,0.005279505,-0.00322224,50.18187601,12.19248735,43.99549704,32.05976303,25.98697765,0,-0.008410256,20.25267732,0
6/11/2019 10:06,0,0,0,0,0.00172117,0,0,0,0,-0.001004016,0,15000,0,5,3000,20.21169048,0,0.575328258,0.328501415,-0.05,-0.04,0.001780976,0.004579799,-0.002798823,50.18187601,12.19248735,43.99549704,33.81271472,26.49448533,0,-0.008641026,20.25253114,0
6/11/2019 10:07,0,0,0,0,-0.001718213,0,0,0,0,0,0.000806452,16000,0,9,1777.777778,20.21027238,0,0.564722987,0.34710179,-0.05,-0.03,0.001544214,0.003972682,-0.002428468,50.18187601,22.03272921,39.06509509,33.38874975,25.93988956,0,-0.00874359,20.25230081,1
6/11/2019 10:08,0,0,0,1,0.00172117,0,0.001449275,0,0,0,0,2000,0,1,2000,20.21027238,0,0.564722987,0.783953818,0.05,-0.01,0.005329723,0.00424409,0.001085632,61.30792448,19.66002868,34.85818222,32.995068,25.42490777,0,0.014538462,20.25602134,0
6/11/2019 10:09,0,0,1,-1,0,0.001769912,-0.001447178,-0.000912409,0,0.001005025,0,13000,0,5,2600,20.20932236,0,0.549495619,0.365296023,0.05,-0.01,0.004246235,0.004244519,1.72E-06,49.42143494,17.61692915,41.62781715,33.53315594,25.39853517,0,0.005615385,20.25561039,0
6/11/2019 10:10,0,1,-1,0,0,-0.001766784,-0.001449275,-0.001826484,0.000829187,-0.002008032,0,13000,0,7,1857.142857,20.20888097,0,0.529243938,0.383436899,0.05,0.02,0.003348959,0.004065407,-0.000716448,49.42143494,17.61692915,41.62781715,34.03280903,25.92807997,0,-0.002230769,20.25530406,0
6/11/2019 10:11,1,-1,0,0,0,0,0,0.001829826,0,0,-0.001611604,0,0,1,0,20.20888097,0,0.529243938,0.383436899,0.05,0.02,0.003348959,0.004065407,-0.000716448,49.42143494,17.61692915,41.62781715,34.03280903,25.92807997,0,-0.002230769,20.25530406,0
6/11/2019 10:12,-1,0,0,0,0,0,0,0,0.0008285,0.001006036,-0.000807103,14000,0,4,3500,20.2090098,0,0.503358294,0.401941932,0.05,0.02,0.0026078,0.003773886,-0.001166085,49.42143494,15.72204066,47.90636755,35.21487225,27.19604805,0,-0.009153846,20.25501446,0
6/11/2019 10:13,0,0,0,-1,0,0,0,0.000913242,0,0.001005025,0.000807754,116000,0,31,3741.935484,20.20114835,1,0.531736836,-0.01066218,-0.05,0.01,-0.001991202,0.002620868,-0.00461207,39.78689294,14.08993887,42.93321742,36.3125024,28.37344698,0,-0.030794872,20.25201067,0
6/11/2019 10:14,0,0,-1,0,-0.001718213,0,-0.001451379,0,0.000827815,0,0,0,0,8,0,20.20114835,1,0.531736836,-0.01066218,-0.05,0.01,-0.001991202,0.002620868,-0.00461207,39.78689294,14.08993887,42.93321742,36.3125024,28.37344698,0,-0.030794872,20.25201067,1
6/11/2019 10:15,0,-1,0,1,0.003442341,0.001769912,0.001453488,0.000912409,-0.00082713,0,0.000807103,24000,0,20,1200,20.20275063,0,0.491291168,0.474874055,-0.05,0.01,-0.001583113,0.001780072,-0.003363185,50.23473756,12.67314281,38.61612182,37.33173038,29.46674599,0,-0.019923077,20.25191918,0
6/11/2019 10:16,-1,0,1,0,0.001715266,0,0.001451379,0,0,-0.001004016,0,3000,0,8,375,20.20527864,0,0.44169244,0.5,0,0,-0.001245345,0.001174989,-0.002420333,50.23473756,12.67314281,38.61612182,38.27815637,30.85005903,1,-0.009897436,20.25183364,1
6/11/2019 10:17,0,1,0,1,0,0,0.002898551,0,0.003311258,0,0.000806452,1000,0,1,1000,20.20527864,0,0.44169244,1.059016994,0.05,0,0.003022085,0.001544408,0.001477677,58.57160895,21.79347367,34.58309213,37.16443481,31.13829116,1,0.022384615,20.25371213,0
6/11/2019 10:18,1,0,1,0,0,0,0.001445087,-0.000911577,-0.001650165,0,0,0,0,2,0,20.20527864,0,0.44169244,1.059016994,0.05,0,0.003022085,0.001544408,0.001477677,58.57160895,21.79347367,34.58309213,37.16443481,31.13829116,1,0.022384615,20.25371213,0
6/11/2019 10:19,0,1,0,0,0,0.001766784,0.001443001,0.000912409,0,0,0,2000,0,6,333.3333333,20.20275063,0,0.491291168,0.977392962,0.05,0.01,0.006331073,0.002501741,0.003829332,58.57160895,19.5901185,41.19684653,37.04876105,31.86518341,1,0.036641026,20.25581823,0
6/11/2019 10:20,1,0,0,0,0,0,0,0,0.001652893,0,0,8000,0,9,888.8888889,20.20114835,0,0.531736836,0.917814511,0.05,0.03,0.008851436,0.00377168,0.005079756,58.57160895,19.5901185,41.19684653,36.9413497,32.54015478,1,0.041897436,20.2587721,0
6/11/2019 10:21,0,0,0,-1,0,0.001763668,0,0,-0.000825083,0,0.000805802,35000,0,33,1060.606061,20.17928932,1,0.698377068,-0.207106781,-0.15,0.03,-0.001240604,0.002769223,-0.004009827,35.98427846,14.49228594,56.49887906,38.52922321,34.35059606,1,-0.030410256,20.25271194,0
6/11/2019 10:22,0,0,-1,0,-0.001712329,0.001760563,-0.002881844,-0.000911577,0.000825764,-0.00201005,-0.000805153,0,0,1,0,20.17928932,1,0.698377068,-0.207106781,-0.15,0.03,-0.001240604,0.002769223,-0.004009827,35.98427846,14.49228594,56.49887906,38.52922321,34.35059606,1,-0.030410256,20.25271194,0
6/11/2019 10:23,0,-1,0,0,0,0,0,0.001824818,0,0,0,42000,0,3,14000,20.16193376,1,0.820609915,-0.071832802,-0.1,-0.02,-0.009133334,0.000388712,-0.009522046,35.98427846,13.25416177,51.671992,40.00367718,36.0317201,1,-0.074102564,20.24910675,0
6/11/2019 10:24,-1,0,0,0,0.001715266,0,-0.001445087,0.000910747,0,0.002014099,-0.000805802,22000,0,9,2444.444444,20.15153297,1,0.898772652,-0.008425982,-0.1,-0.05,-0.015213014,-0.002731634,-0.012481381,35.98427846,13.25416177,51.671992,41.37281301,37.59276386,1,-0.09125641,20.2456281,0
6/11/2019 10:25,0,0,0,0,0,-0.001757469,0,0,0,-0.001005025,0.001612903,1000,0,12,83.33333333,20.13812697,0,0.982068285,0.05973972,-0.1,-0.08,-0.019802929,-0.006145893,-0.013657036,35.98427846,13.25416177,51.671992,42.64415342,38.01645159,1,-0.083871795,20.24065544,1
6/11/2019 10:26,0,0,0,1,0,0,-0.001447178,0,0,0,-0.001610306,27000,0,10,2700,20.13450124,0,0.993316098,0.325868492,-0.1,-0.09,-0.019184737,-0.008753661,-0.010431075,45.42099379,21.61786204,46.68997716,42.21989918,37.60748359,1,-0.053794872,20.23768251,0
6/11/2019 10:27,0,0,1,0,0,0,0,0,0,0.001006036,0,2000,0,1,2000,20.13113433,0,1.002008399,0.339689322,-0.05,-0.07,-0.018481769,-0.010699283,-0.007782486,45.42099379,19.58436311,42.29805262,41.82594882,37.67955238,1,-0.033589744,20.23523315,0
6/11/2019 10:28,0,1,0,0,-0.003424658,0,0,0,0,0,-0.000806452,6000,0,6,1000,20.12801961,0,1.008209494,0.352912899,-0.05,-0.06,-0.017720392,-0.012103505,-0.005616888,45.42099379,17.78292597,38.40733213,41.46013777,37.7464734,1,-0.022538462,20.23294299,0
6/11/2019 10:29,1,0,0,-1,0.001718213,0,0.002898551,0,-0.000825083,-0.001005025,0,3000,0,10,300,20.11776195,0,1.060450462,0.150310697,-0.15,-0.07,-0.020910534,-0.013864911,-0.007045624,38.35861266,16.18013636,34.94564798,41.12045607,38.16766416,1,-0.043051282,20.22647344,0
6/11/2019 10:30,0,0,-1,0,0,0,0,0.001819836,0,0,0.001614205,1000,0,13,76.92307692,20.10864471,0,1.101437065,0.185690721,-0.15,-0.08,-0.023171637,-0.015726256,-0.007445381,38.35861266,16.18013636,34.94564798,40.80503736,38.55876988,1,-0.054102564,20.22021026,0
6/11/2019 10:31,0,-1,0,0,0,0,-0.001445087,-0.000908265,0,0,0,2000,0,11,181.8181818,20.10054477,0,1.132379237,0.216046182,-0.15,-0.11,-0.024679091,-0.017516823,-0.007162268,38.35861266,16.18013636,34.94564798,40.51214856,38.92193947,1,-0.056410256,20.21446004,0
6/11/2019 10:32,-1,0,0,-1,0,0.001760563,0.002894356,0,0.000825764,0,0,112000,0,13,8615.384615,20.08710174,0,1.167020651,0.054700812,-0.05,-0.11,-0.029567506,-0.01992696,-0.009640547,32.12076879,14.54301186,41.5279209,41.05602209,39.66708923,1,-0.07374359,20.20374658,1
6/11/2019 10:33,0,0,-1,1,-0.001715266,0,0,0,-0.000825083,0.001006036,-0.000805802,28000,0,15,1866.666667,20.0816784,0,1.171500947,0.288711436,-0.05,-0.1,-0.029071906,-0.021755949,-0.007315957,42.236748,13.11404878,37.44748238,41.56104751,39.36274116,1,-0.058769231,20.19787746,0
6/11/2019 10:34,0,-1,1,0,0,-0.005272408,0,-0.000909091,0.001651528,-0.001005025,-0.000806452,62000,0,16,3875,20.07710174,0,1.167598527,0.309157491,-0.05,-0.07,-0.028352311,-0.023075221,-0.005277089,42.236748,13.11404878,37.44748238,42.02999969,39.53938037,1,-0.044794872,20.19264924,0
6/11/2019 10:35,-1,1,0,0,0.003436426,0,-0.001443001,0,-0.001648805,0.001006036,0,1000,0,1,1000,20.07338096,0,1.155215829,0.328501415,0,-0.04,-0.027465422,-0.023953261,-0.003512161,42.236748,13.11404878,37.44748238,42.46545528,39.70340249,1,-0.031794872,20.18821372,0
6/11/2019 10:36,1,0,0,0,-0.003424658,0.001766784,0.001445087,0,0,0,0,6000,0,1,6000,20.06970781,0,1.166981448,0.340821365,-0.05,-0.02,-0.02645757,-0.024454123,-0.002003447,42.236748,11.6805892,44.28492114,43.59348716,41.06135518,1,-0.027435897,20.18423949,0
6/11/2019 10:37,0,0,0,-1,0,0,0,-0.000909918,0,-0.001005025,0.000807103,30000,0,11,2727.272727,20.06,0,1.189296333,0.166666667,-0.1,-0.03,-0.029355036,-0.025434306,-0.00392073,35.1840461,10.45041434,39.62092724,44.64094533,42.32231125,1,-0.046461538,20.17547858,0
6/11/2019 10:38,0,0,-1,0,0.001718213,0,-0.001443001,0.001821494,0,-0.001006036,-0.001612903,2000,0,3,666.6666667,20.05218791,0,1.192832759,0.198700282,-0.1,-0.05,-0.0312906,-0.026605564,-0.004685035,35.1840461,10.45041434,39.62092724,45.61358506,43.49319903,1,-0.056333333,20.16850101,1
6/11/2019 10:39,0,-1,0,1,0,-0.001763668,0,0,0,0,0.001615509,3000,0,4,750,20.05964346,0,1.044944582,0.42881315,-0.1,-0.05,-0.028461875,-0.026976827,-0.001485048,45.69970744,20.1977636,35.30824379,44.29998211,43.47206777,1,-0.034641026,20.1665769,0
6/11/2019 10:40,-1,0,1,0,0.001715266,0.001766784,0.001445087,0.000909091,0.000825764,0,0,26000,0,28,928.5714286,20.07220639,0,0.846271716,0.456034221,-0.1,-0.05,-0.025921286,-0.026765718,0.000844433,45.69970744,28.57080754,31.60361733,41.49569991,41.85779954,1,-0.014641026,20.1648529,0
6/11/2019 10:41,0,1,0,0,0,0,-0.001443001,-0.000908265,0.000825083,0,-0.000806452,0,0,4,0,20.07220639,0,0.846271716,0.456034221,0,-0.05,-0.025921286,-0.026765718,0.000844433,45.69970744,28.57080754,31.60361733,41.49569991,41.85779954,1,-0.014641026,20.1648529,0
6/11/2019 10:42,1,0,0,0,0,0.001763668,0,0.000909091,0,0,0,0,0,31,0,20.07220639,0,0.846271716,0.456034221,0,-0.05,-0.025921286,-0.026765718,0.000844433,45.69970744,28.57080754,31.60361733,41.49569991,41.85779954,1,-0.014641026,20.1648529,1
6/11/2019 10:43,0,0,0,1,0,0,0.002890173,0,0,0.001007049,0,1000,0,39,25.64102564,20.09355087,0,0.585030449,0.902889742,0.05,-0.03,-0.019646793,-0.025341933,0.005695141,54.29878369,25.67024037,28.39515307,38.89172357,40.35883619,1,0.019128205,20.1685082,0
6/11/2019 10:44,0,0,1,-1,0,-0.001760563,0,0.000908265,0.000824402,0.002012072,0.000807103,11000,0,36,305.5555556,20.09355087,0,0.585030449,0.478795277,0.05,-0.03,-0.018495588,-0.023972664,0.005477076,46.38768172,23.14028007,35.45225176,37.6146625,39.53740013,1,0.011717949,20.16754578,1
6/11/2019 10:45,0,1,-1,1,0,0,-0.001440922,-0.000907441,0,0,0.001612903,3000,0,47,63.82978723,20.09255002,0,0.619697147,0.860288346,0.05,0.03,-0.013394267,-0.021856985,0.008462718,53.65876571,30.51521468,32.05049544,35.10317727,38.11181667,1,0.027820513,20.1696553,0
6/11/2019 10:46,1,-1,1,0,0,0,0,0,-0.000823723,0,0,3000,0,21,142.8571429,20.09211652,0,0.648726123,0.825005623,0.05,0.04,-0.009244864,-0.019334561,0.010089696,53.65876571,27.65727268,38.4143944,33.75873534,37.28188635,1,0.034769231,20.17140855,0
6/11/2019 10:47,-1,1,0,0,-0.001712329,0.001763668,0,0,0.000824402,0,-0.000805153,4000,0,20,200,20.0921767,0,0.672850197,0.794883912,0.05,0.05,-0.005888553,-0.016645359,0.010756806,53.65876571,25.12331897,34.89487538,32.51032499,36.51123677,1,0.040820513,20.17264751,0
6/11/2019 10:48,1,0,0,-1,0,0,0,-0.002724796,-0.000823723,-0.001004016,0.000805802,13000,0,23,565.2173913,20.09211652,0,0.648726123,0.442646067,0.05,0.04,-0.007180463,-0.01475238,0.007571917,45.88610334,22.86708178,31.76108897,31.3510868,36.20355444,1,0.015179487,20.17166612,0
6/11/2019 10:49,0,0,-1,0,0,0,0,0,-0.000824402,0,0.000805153,0,0,0,0,20.09211652,0,0.648726123,0.442646067,0.05,0.04,-0.007180463,-0.01475238,0.007571917,45.88610334,22.86708178,31.76108897,31.3510868,36.20355444,1,0.015179487,20.17166612,0
6/11/2019 10:50,0,-1,0,-1,-0.001715266,0,0,0,0,0,-0.000804505,56000,0,10,5600,20.08560456,0,0.66389223,0.107596576,0,0.03,-0.012099418,-0.014221788,0.002122369,39.69399411,20.85052938,37.77879341,31.17410736,36.36757743,1,-0.024307692,20.16856059,1
6/11/2019 10:51,-1,0,-1,1,0.001718213,0,0,0,0,0.001005025,0,6000,0,3,2000,20.08675445,0,0.627747426,0.5,0.05,0.03,-0.011826811,-0.013742792,0.001915981,47.34597211,19.04211241,34.50214705,31.00976931,36.5198845,1,-0.022410256,20.16783673,0
6/11/2019 10:52,0,-1,1,-1,0,0,0,0,0.000825083,0,0,53000,0,9,5888.888889,20.08060456,0,0.664056988,0.144968331,-0.05,0.01,-0.015467056,-0.014087645,-0.001379411,41.65409479,17.41543821,31.55479798,30.85716969,36.66131248,1,-0.036025641,20.16567212,0
6/11/2019 10:53,-1,1,-1,0,0,0.001760563,0,0,-0.001648805,-0.001004016,0.001610306,102000,0,8,12750,20.075,0,0.694961529,0.178571429,-0.05,-0.01,-0.018142837,-0.014898683,-0.003244153,41.65409479,17.41543821,31.55479798,30.71547004,37.1544786,1,-0.040769231,20.16357658,0
6/11/2019 10:54,1,-1,0,-1,0,0,0.001443001,0,0.000825764,0,-0.001607717,22000,0,7,3142.857143,20.05875962,1,0.806756545,-0.053911709,-0.15,-0.04,-0.024021094,-0.016723166,-0.007297929,36.5571061,15.84557168,37.72460152,31.43878024,38.03986279,1,-0.068076923,20.15995245,0
6/11/2019 10:55,-1,0,-1,0,0,0,0,0,0,0.001005025,0,8000,0,13,615.3846154,20.0487588,0,0.881352668,0.006993351,-0.1,-0.06,-0.028352822,-0.019049097,-0.009303725,36.5571061,14.44345515,34.38648989,32.11042542,38.86200524,1,-0.07774359,20.15512829,1
